playerId,timestamp,score,dartsFired,balloonsPopped,head_movement,accuracy,leftControllerMovement,hand_movement,yaw_range,pitch_range,trigger_count,grip_count,grip_ratio,input_preference,score_per_throw,throws_per_s,controller_path,DevelopmentIndex
2f2b5eaf-497e-49bc-b2eb-0a51dfc2e3c9,2025-05-28T10:41:51.7812250Z,5495,243,182,-0.528707792962419,1.971696521040745,1.8459222316741943,-0.09242615224620013,0.1941651185319253,-1.8954280963379966,285,26,-1.1170387055432143,trigger-heavy,1.0144465854005273,1.3712299477653205,59.644508361816406,-3.7098691717925787
d7fc102e-cc55-4e74-bc00-da3775ba5cbe,2025-06-01T10:44:03.2957750Z,450,49,20,-1.4342288459999553,-0.12101843116192558,0.0196138694882392,-1.678249978981255,-3.6726835742339152,1.341601182400923,71,7,-1.1018148763215465,trigger-heavy,-0.7246402225746932,-1.7049540076518406,14.224772453308104,-4.093275270140831
447c0b19-a600-40c3-987f-6fa8c11a6803,2025-06-01T10:44:44.9141340Z,190,29,6,-1.4628754866853164,-1.356887361465496,0.0053828489035367,-1.5713049993851171,0.14153187802530784,-1.1361225388182867,6,35,0.7915644655075904,grip-heavy,-1.0654712273682807,-2.022086374189692,17.28779411315918,-0.885728659097347
f78e3fdd-31e4-416f-8dba-72615b6650f6,2025-06-01T10:48:49.7221210Z,2400,142,82,-0.04845630683955591,0.9185694258267206,3.099314451217652,-0.48527615786322653,0.1985190185053068,0.9521106271813013,6,194,1.0799192415701973,grip-heavy,0.2747875920013666,-0.23028850325083047,48.392852783203125,-0.37238264895930584
073ec056-6872-40c6-b88a-437b268a0e50,2025-06-01T10:49:51.8161690Z,855,35,20,-1.2542929897679826,0.8815046517486208,0.0910241603851318,-1.6931771068595798,-4.005160866499252,-0.7368499676361986,1,46,1.1015403833945985,grip-heavy,1.2495367979716936,-1.9269466642283366,13.797243118286133,-2.7274343649815846
114e34aa-c45e-48d7-b107-7c131accbd42,2025-06-01T10:50:18.5628890Z,235,14,5,-1.460278731201516,-0.4343069060089567,0.0026560281403362,-1.4923463908785657,-6.438352445981926,-0.6854755943693424,9,12,0.09205153166299147,mixed,0.2598054804420793,-2.2282224124392958,19.54925537109375,-2.4262666844081333
1ec5003f-2750-40ff-9d46-dde493186b5c,2025-06-01T10:53:31.7235350Z,5300,228,153,-0.022822817917411763,1.493241417829129,17.142812728881836,0.38621928536436284,0.18830995450101962,0.06224360602154372,2,292,1.1374141876494528,grip-heavy,1.0963467071784563,1.1333806728619313,73.35343933105469,0.007569237267275097
576f6eac-7bf1-478f-abdf-f24b2e67a9c1,2025-06-01T10:59:22.0740680Z,5820,220,117,-0.3520055105992148,0.6382789210964104,1.7335211038589478,-0.5147873837280798,0.20140912747096185,0.12742204578953314,408,6,-1.2883256641452179,trigger-heavy,1.511895481972747,1.006527726246791,47.5476188659668,-2.793397479568923
4579adb7-7462-4541-9593-724533daa2c5,2025-06-01T11:04:37.9384780Z,3395,192,118,0.33961855078185427,1.1464941794362824,0.0439464151859283,0.16643375379957426,0.20150046802984398,1.0790871716341643,271,5,-1.2793455151018558,trigger-heavy,0.37591005964994423,0.5625424130937993,67.05854034423828,-1.9197873899567097
8558403e-6c5e-4c23-ad0f-faa613b2b42f,2025-06-01T11:10:42.4511020Z,3020,194,85,0.3473255658859698,0.06307879174834498,67.50382232666016,-0.340739437448693,0.2018775405934343,1.336592132375851,37,251,0.8358537574866917,grip-heavy,0.10198629453674056,0.594255649747583,52.53254318237305,0.7793610941756235
827c87e4-6066-41f5-8da7-43ae9db6cece,2025-06-01T11:16:44.3667850Z,1020,227,44,2.275945868936787,-1.437105952577594,0.8715602159500122,1.8300433544577277,0.2015168624891305,0.2833465225474854,403,26,-1.1740328581387929,trigger-heavy,-1.3320201986428721,1.117524054535039,114.70614624023438,4.3690623178333166
3c628add-9b4a-407b-8a9c-a9cd6b46ea02,2025-06-01T11:30:18.1971850Z,6260,214,149,-0.727890897404068,1.6480365340436383,8.755901336669922,-0.8242244534511418,0.18992832183916195,0.21887058767709874,230,8,-1.2409346254962155,trigger-heavy,1.8742025766832842,0.9113880162854354,38.685001373291016,-4.441086510395063
715285bf-a375-4460-897b-cf193c5f8348,2025-06-01T11:35:42.9198380Z,3290,172,76,-1.1257783063832327,0.08589758247669704,0.3737146854400635,-1.0704895485251003,0.19649313175061123,-0.5212035114288307,237,4,-1.2831089800536384,trigger-heavy,0.5631137085917765,0.24541004655594714,31.63169860839844,-3.565274417438669
6cf0c1f0-a090-4dcf-86cf-95e905e62fce,2025-06-01T11:39:36.3409920Z,5960,205,107,-0.8552804735764591,0.577690990162642,0.0431421622633934,0.20431634747225438,0.19181017155869504,-0.9181992416904315,1,268,1.1450610424300225,grip-heavy,1.8510010543049409,0.7686784513434021,68.14353942871094,-0.08359407383682416
28dc3261-6d1a-4e6e-aca0-2162c706c846,2025-06-01T11:44:18.3254150Z,8040,206,130,-0.46637516771843235,1.2477172100246474,0.7511509656906128,0.35249140900664544,0.18907112582503735,-1.3076838284921064,284,21,-1.153593985383171,trigger-heavy,2.9178697119471404,0.7845350696702945,72.38743591308594,-2.5151949541196053
7f16691a-38aa-44ab-a180-39c89ba70609,2025-06-01T11:48:32.4086760Z,1225,100,31,-0.8923466637767788,-0.7237854633556057,0.3279486000537872,-0.3576908812143929,0.1962027156146805,-0.5362673562217947,13,125,0.9207910005218235,grip-heavy,-0.3275584322974581,-0.8962664729803187,52.04703521728516,0.39453891888625736
426fea50-3d2a-4d00-b622-de6c24f9b23a,2025-06-01T11:53:53.0795910Z,3745,174,95,-0.5191305669014499,0.7252202833792405,0.3130290806293487,-0.5196265625510756,0.18873621044246738,-0.38225984688738285,190,19,-1.0989261570488564,trigger-heavy,0.8732709119756361,0.2771232832097325,47.40901947021485,-2.862903569880622
848478ee-589f-4e72-85c6-fdb7e46a4f76,2025-06-01T11:58:03.2074860Z,1115,166,44,-0.27008272420418517,-0.9997359454630453,0.3681330382823944,-0.3275075804770868,0.1919741161515604,-0.24468405531835985,1,253,1.1445169184210147,grip-heavy,-1.0440855695631552,0.15027033659459202,52.91151809692383,1.546662559202788
babe731c-3e0d-4a02-b45d-58604ae35bec,2025-06-01T12:03:12.0669220Z,310,163,31,-0.8349698240641952,-1.4595097913200568,17.09874725341797,-0.5638600373460669,0.18898446939737995,0.40809905763131715,12,216,1.0238263948088187,grip-heavy,-1.6648612394046483,0.1027004816139138,46.14212417602539,1.0845063247186133
a89c36f0-160e-41a2-8922-c9966d605a9c,2025-06-01T12:07:32.9482520Z,3740,220,148,-0.3176774887478298,1.503524541088715,0.978007972240448,0.817897531026328,0.20198293354598842,-0.772432791225601,3,350,1.133210956646674,grip-heavy,0.28755495663449854,1.006527726246791,85.71717834472656,0.12990645783645727
49f1d84e-1934-4d38-9a15-a0ed2794a83a,2025-06-01T12:13:48.6680370Z,1375,160,71,-0.8346446330824419,0.09750013410156003,0.7204422354698181,-0.6658061770503714,0.1996736568522014,0.19103941268563074,211,4,-1.278134239184379,trigger-heavy,-0.801033869830609,0.05513062663323592,43.22227478027344,-2.8760851834187524
796945b7-94c0-452b-b5b8-683b819a8162,2025-06-01T12:17:09.8736470Z,3805,189,93,-1.1558780640310855,0.3941669225422534,6.552568912506104,-1.0646654323890266,0.20165270229464752,-1.4399403228290761,2,196,1.1292393086192556,grip-heavy,0.6931769296199827,0.514972558113121,31.798507690429688,-1.4854711103431097
9b7fd46f-399f-4956-ae1f-62cae8e61209,2025-06-01T12:22:21.6271430Z,2900,200,101,-1.1200816033970076,0.47360291512396224,0.058630172163248,-0.8041169482154358,0.19466514954016467,-1.5562770570289919,24,255,0.9410687564261894,grip-heavy,-0.0361889322770576,0.6893953597089394,39.26090240478516,-1.4567327103102161
67a959e2-07fa-4941-ac7f-35da8d7321c8,2025-06-01T12:30:31.1547720Z,2395,180,78,0.3139797034089292,0.03353713834937369,1.8458229303359983,0.22064140040855557,0.19667815493399005,1.3250470015413642,209,22,-1.0881966283217226,trigger-heavy,-0.19086656809035665,0.3722629931710877,68.6111068725586,-0.5871126628536115
1aea2501-4579-490f-8add-acd3546852ea,2025-06-01T12:35:02.3432800Z,85,18,4,1.4426922600680243,-1.2627808260600535,0.0458966717123985,0.9942456622140114,0.197388971847342,1.4069849799567893,2,17,0.8933779139684028,grip-heavy,-1.302387253353366,-2.1965091757855104,90.76798248291016,4.593096662310492
606b694f-5a07-4990-bea4-c462063c9f61,2025-06-01T12:40:11.9822300Z,1200,177,31,0.9880301672827568,-1.5518793843775076,2.407381534576416,0.7096500567420339,0.20149929699703778,1.7415532690188926,132,152,0.0022861786500695024,mixed,-1.0359539587124056,0.32469313819040946,82.61685180664062,3.2518457870523676
ac23b301-4292-4503-8cde-9d5bc0f63747,2025-06-01T12:46:19.6111140Z,955,177,54,1.8928211034928253,-0.7539674329612486,62.58460235595703,0.932429691186875,0.1967788637553216,1.6902129378395854,19,300,1.0066513597138425,grip-heavy,-1.2152019876012896,0.32469313819040946,88.99750518798828,4.585869587354791
17602639-5cf6-42aa-91a3-6ad75846fe01,2025-06-01T13:13:42.8808150Z,50,18,7,-0.368996264949665,-0.23937188752631905,1.806518197059632,-1.4033757847031334,0.1869023730679899,1.078945698023571,14,10,-0.29152912033204054,mixed,-1.5541880558401318,-2.1965091757855104,22.097471237182617,-1.82452928245852
9121bb19-915f-4cc6-b2fa-3df00f640176,2025-06-01T14:41:50.8538710Z,6965,221,170,0.3184254314066449,2.096099766909671,1.837082862854004,0.8403128129792344,0.20207427410487272,-0.2828806038634755,238,3,-1.2933933001198952,trigger-heavy,2.167320378586122,1.0223843445736842,86.35917663574219,-2.2307548226436866
51939273-0ba3-498c-bbc2-fddb96a4ebd6,2025-06-01T14:58:35.5364400Z,1630,73,37,-0.9330519118635374,0.48495841705491044,0.5179912447929382,0.19220941011474618,0.19733861743667622,-0.08359932861401421,65,14,-0.8850146666028353,trigger-heavy,0.9776172732733777,-1.3243951678064185,67.79678344726562,-2.110815585406537
74ba9b7b-9608-448e-86f1-bf66674989b6,2025-06-01T15:18:19.6400770Z,6020,192,107,-0.006887455101975748,0.7946976112993709,3.454604148864746,-1.4573769207909615,0.19711846326911414,1.317968899961364,5,310,1.11493327031641,grip-heavy,2.146384452135017,0.5625424130937993,20.550819396972656,-1.144028716875898
4df0a29a-779d-4972-9fd8-af1aa8055a5a,2025-06-01T15:22:58.3354780Z,4310,217,92,-0.14157725065671461,-0.024000186363984523,37.44822692871094,-0.11869873907051247,0.19989381101976345,0.5165827906544586,6,327,1.1096168371633264,grip-heavy,0.6581447354622891,0.958957871266113,58.892032623291016,0.8733410338000838
a5790a6a-6d76-43b4-9339-cb78fd1ed31e,2025-06-05T08:14:25.3216490Z,830,63,20,0.763639905659202,-0.6779756791122539,22.59799575805664,-1.0600753181739353,0.1519892009845054,0.5485315108717433,84,15,-0.9487127548689838,trigger-heavy,-0.20782458131905726,-1.4829613510753443,31.92997360229492,-0.5671724882714634
84c6c3c0-d936-45ed-8eb9-09d530f15b4e,2025-06-05T08:17:43.7496950Z,5250,281,165,-0.47937945795682885,0.9782782258496999,26.057432174682617,-1.0246998860944094,0.19561251508036304,0.3115214342021916,514,39,-1.1494500138399166,trigger-heavy,0.5055348277450553,1.537724440197692,32.94316482543945,-3.6318075837408546
fe997041-d073-4ded-8d08-394db89e82da,2025-06-05T08:21:29.2779510Z,4320,263,128,-0.8415066874790766,0.36118359240739345,31.5671443939209,-0.5972862391920709,0.1960411130874275,0.07886520789865087,0,371,1.1542748756492343,grip-heavy,0.21320464906697745,1.537724440197692,45.18476104736328,-0.6457016434293068
b8c038bd-7ffe-40f7-bcfe-b12ab501ac8b,2025-06-17T08:56:55.7136690Z,8685,244,196,1.5764378519414481,2.2951030533518733,59.27166366577149,0.9018996978429505,0.19543100499540714,1.2168174789122574,259,2,-1.3052537611924748,trigger-heavy,2.69546647137504,1.387086566092213,88.12309265136719,-1.1220192647599494
c3088409-6caf-4a4d-8a3f-82ac1f21b2c7,2025-07-11T11:25:43.1580540Z,415,103,29,3.109090076102111,-0.8984605769395253,20.396812438964844,2.4931614906796047,0.2021386809092127,-0.26732668564131495,127,31,-0.8379541387047105,trigger-heavy,-1.392141492242546,-0.8486966179996411,133.69857788085938,5.6627580050165305
1797d7f4-39be-4f52-99ee-adc3fafc6464,2025-07-11T11:29:45.4334630Z,1365,153,65,0.5392552257552108,-0.018636646009214625,0.0970718637108802,0.45086500326826073,0.19198231338120367,-0.22481010776522023,0,248,1.1542748756492343,grip-heavy,-0.7585821589071573,-0.05586570165501207,75.20496368408203,2.1630317506819203
eebefaec-87a9-4966-818e-dc974364f962,2025-07-11T11:34:06.7286050Z,3580,219,86,-1.0423049182935398,-0.2160064764752096,7.429689407348633,-1.173361689131254,0.18859334444011547,-1.1244018922856578,182,154,-0.18825740633337812,mixed,0.20299719204207362,0.990671107919898,28.685327529907227,-2.1879175372829622
311c68e0-f353-40ba-85c0-c87fc7804483,2025-07-11T11:38:24.9243450Z,3250,127,86,-0.27718110860712686,1.5307761353249858,0.1077231615781784,-0.3151301349812607,0.19993831026639833,-1.6007110444336599,121,15,-1.0508799585575002,trigger-heavy,1.4000103355400348,-0.468137778154219,53.266021728515625,-3.1739673374708737
51977b42-6ab5-40f5-9322-c8d5b0130589,2025-07-11T11:42:38.7508630Z,3085,243,83,-0.06369596412863204,-0.5299694884865142,1.0773792266845703,0.09978992506798287,0.1955258586527078,0.6811510839671506,16,368,1.051003161650572,grip-heavy,-0.26987073521980226,1.3712299477653205,65.14978790283203,1.617066611076437
27ff7580-0739-4241-b0d5-3f8e1dc5ec7c,2025-07-11T11:47:14.7801340Z,1980,200,103,-0.12745360237710923,0.5350073910460611,1.8392170667648315,0.36909056620127173,0.19835273184682908,-0.8263174368704237,111,143,0.07114162331680567,mixed,-0.6318776878743209,0.6893953597089394,72.86285400390625,-0.22222880390509292
cad92bec-1441-4f7f-979c-af92ffc5d2a2,2025-07-11T11:50:47.9501220Z,4215,163,89,-0.20901882381691905,0.7254369551107921,0.0384859330952167,0.7113698012432456,0.20050274807897547,0.9896652392183491,2,188,1.1281851794811515,grip-heavy,1.4347602955014611,0.1027004816139138,82.66610717773438,0.9050992017966858
39695b37-e2a7-4ed0-92d9-ee53d59e7865,2025-07-11T11:54:34.7654450Z,1185,155,55,0.20806188605234366,-0.4484555334793248,0.0352800637483596,0.07920813156021896,0.2023307302894264,-0.08136161398895621,145,40,-0.7883497984877682,trigger-heavy,-0.923873788970034,-0.024152465001226704,64.560302734375,-0.05262424739588073
b9f6b666-b7b3-409c-9fdb-bb72d42b4334,2025-07-11T11:59:08.4888320Z,1255,168,81,-0.374674324992549,0.33324977501637243,2.4614291191101074,1.0465572212517997,0.1988281711661386,-1.2177974647390148,63,218,0.598592201037214,grip-heavy,-0.9465259151450286,0.1819835732483764,92.26624298095705,0.9372253222800923
7df4b19a-9fae-4c93-be25-ae2a0b953370,2025-07-11T12:03:34.9601020Z,70,65,12,-1.4628754866853164,-1.4937038479548703,0.0336516089737415,-1.407479690174291,0.19418268402401803,-2.0028793483194525,0,70,1.1542748756492343,grip-heavy,-1.6648612394046483,-1.451248114421559,21.979930877685547,-0.22237645325550282
05515776-be7e-4036-9c2c-f037d6f87ba8,2025-07-11T12:09:43.4949480Z,2170,224,87,-0.1605076525553847,-0.24241773575262443,0.034424502402544,0.30292622013730447,0.1923418204527013,1.1362199629572045,391,29,-1.153110277120882,trigger-heavy,-0.6593959184318031,1.0699541995543613,70.96783447265625,-0.768273973786338
efd0af68-89b1-4680-8ca1-b6d68d5b08ed,2025-07-11T12:12:48.0181520Z,100,28,7,-0.7422852590824894,-1.0922126848877456,0.0070750811137259,-1.4883710134002575,0.19693578215134988,-0.3974156495272326,28,16,-0.4229658472394293,mixed,-1.4514122180904314,-2.037942992516585,19.66311454772949,-1.5614094348344305
1b99399a-7e9b-4fff-963b-2e0157c4d69f,2025-07-11T12:16:01.1749830Z,2575,207,96,0.43274329016831575,0.2204205328076792,0.0368711613118648,0.9825849101166529,0.19773325549235926,1.2740435543972826,302,41,-1.0279798854653597,trigger-heavy,-0.30300394410464937,0.8003916879971871,90.43400573730467,0.16692778201192982
c6c25377-31c6-454e-a239-067a7b4683d3,2025-07-12T15:15:50.5894810Z,1015,71,30,1.4379163175409484,-0.03276825450066827,42.87245559692383,-0.716403718741033,0.19976968154230826,0.49544420165412484,78,16,-0.9023703222815761,trigger-heavy,-0.06263561615997344,-1.3561084044602039,41.77310562133789,-0.14808946898099234
d758a468-c31a-4993-a285-30e6864e53c4,2025-07-12T15:21:14.4067820Z,4610,243,133,-0.8735785782830072,0.7334980951233343,36.02873992919922,-1.6543622523724455,0.20209066856415928,0.12447696311150862,5,491,1.1292897835527835,grip-heavy,0.5428196855046802,1.3712299477653205,14.908943176269531,-2.1321491422260035
b59558ea-a519-4b59-a1a4-a2569d9b2583,2025-06-01T09:01:40.4122010Z,2355,166,47,1.9372966915101504,-0.8887639679532694,1.843013286590576,1.3396095690843668,0.1969404662825746,1.4545926183415967,3,271,1.1271377829196585,grip-heavy,-0.0767544316105536,0.15027033659459202,100.65958404541016,5.292808011467446
c01ff5ed-a2ae-40ca-b0e9-dbf6f3de76d2,2025-06-01T09:11:15.5018950Z,1915,183,62,1.6487519313771726,-0.5469538804434734,0.0438959412276744,0.9317235197691687,0.17047161176446232,0.1463114254339494,7,281,1.0940330424833478,grip-heavy,-0.5587787944872962,0.41983284815176525,88.97727966308594,4.2214623740731625
6009822b-63c5-47ec-972e-14d66b8c7b26,2025-06-01T09:15:38.7617040Z,2760,124,57,0.26406283189259244,0.1953018009288695,0.0455894917249679,1.2163734666101438,0.20164567609780826,1.3545278914638608,0,130,1.1542748756492343,grip-heavy,0.9684614584742876,-0.5157076331348969,97.12996673583984,2.4394093732231013
1d90270c-b4d6-4cbf-bd64-a5173715c728,2025-06-01T09:20:38.7485930Z,935,134,26,1.2707208199378253,-1.435894768578207,1.8464372158050537,0.9890414106154716,0.20035519794539883,0.7855882296222885,1,151,1.1379688155441825,grip-heavy,-1.010319798016904,-0.35714144986597096,90.61892700195312,4.8336258146756865
8df2d6c4-8976-4d6e-a2e3-93dcf86e8929,2025-06-01T09:27:08.3374990Z,1620,168,63,0.05640321648784244,-0.32465600386241633,1.8388192653656008,-1.1292815156002727,0.19813023561365464,1.0289666082411921,2,181,1.1271872129610603,grip-heavy,-0.6651770593052239,0.1819835732483764,29.947832107543945,0.37896491771104635
e457125d-4f24-45d3-9eb9-8a9b92cf44ff,2025-06-01T09:31:23.7801720Z,3590,200,136,-1.0935958975319504,1.5481823417593323,0.0448841862380504,-0.6798036080146177,0.18717171061341156,-1.9984906269189548,0,252,1.1542748756492343,grip-heavy,0.41057763442088974,0.6893953597089394,42.82137298583984,-2.167306971656666
0d64c9dd-842c-4055-b58b-749d209cd721,2025-06-01T09:35:32.8322040Z,970,90,30,3.1045106101036604,-0.580508169870935,1.840549349784851,2.1758324026267095,0.2011819471065627,1.609790937582675,101,45,-0.5603185129312991,mixed,-0.518207611323152,-1.0548326562492445,124.60992431640624,5.300532669670006
4c144f2a-086e-4835-a630-18263e3c9d84,2025-06-01T09:39:30.0620500Z,2875,174,88,2.1426213619872128,0.47819071943984043,0.0433784946799278,2.6370052254497915,0.19822860236937387,0.49949742059762536,244,43,-0.9528998880307921,trigger-heavy,0.22578313415252335,0.2771232832097325,137.81842041015625,3.348535979966372
6fe64796-13bc-4638-9be6-e3e7524bfa9b,2025-06-01T10:10:55.6281900Z,4880,228,106,-0.12516264139958028,0.2274462601030599,1.846021294593811,0.13988053642507192,0.18939081778112482,0.3150118534385503,1,406,1.1481851431284287,grip-heavy,0.8577985785067834,1.1333806728619313,66.29802703857422,0.9354567780508604
5ad67b23-327e-4c8e-8c60-d248cee6fe69,2025-06-01T10:25:09.4653830Z,2595,202,97,-0.7236711174142718,0.3213075758123207,0.0353857651352882,-0.844770152569204,0.19148111134015813,0.2922319495028167,294,8,-1.2585900712864035,trigger-heavy,-0.2503086528641067,0.7211085963627245,38.09654998779297,-3.1483389170821994
e1bd7530-e932-418f-89b7-09a0b3b60e13,2025-06-01T10:28:53.8674290Z,3635,214,102,-0.23105612245887022,0.29943214891517467,0.0444841906428337,0.6341517814149843,0.19380678249323388,0.16618095193675672,6,394,1.1170970586097158,grip-heavy,0.2857395703415366,0.9113880162854354,80.45449829101562,1.2207605686506549
13cde9e9-647e-4dc1-9dcb-5d5d8b22c205,2025-06-01T10:33:45.2140690Z,5660,202,148,0.6831470441818792,1.8716201670316897,1.8386125564575195,0.18238188008327094,0.19681399473950706,-0.7978746095656563,2,267,1.1358472092108112,grip-heavy,1.7145923758763275,0.7211085963627245,67.51531219482422,0.1297559664442718
21f1b4aa-f03e-4aa2-bc1f-e80f5d6a3b59,2025-06-01T10:38:29.5418920Z,1935,215,84,-0.5637181242132125,-0.22826508228724474,0.0435902401804924,0.1097114869781644,0.2002451208616178,-0.8651846587507582,302,17,-1.192162061850157,trigger-heavy,-0.7484254878824811,0.9272446346123279,65.43395233154297,-1.4179036167979604
0c5bb779-b28c-477f-9e81-b7fb44de2df3,2025-06-01T10:42:27.2216190Z,3305,213,96,-1.0496851795344244,0.14020221619524123,0.0410211645066738,-0.8404851757962034,0.1994441344221899,-1.1040190818394156,0,284,1.1542748756492343,grip-heavy,0.09543651739308692,0.8955313979585422,38.219276428222656,-0.8760976958766348
c5d5596d-b640-487d-8754-2096dba9ba6c,2025-06-01T10:47:38.6923650Z,635,54,37,-0.5829464783021675,1.5800217403114813,0.0300288405269384,-1.149743038872241,0.15989718552464666,1.5501819159692174,70,1,-1.2893375119247514,trigger-heavy,-0.3911081586393561,-1.6256709160173772,29.361791610717773,-4.602048769410642
a1679556-bdc8-4e53-85f6-3c0d99800518,2025-06-01T10:50:51.8753120Z,2775,199,96,0.0927786130750178,0.3349028119683197,0.0464679524302482,1.749051806035265,0.19757750812913716,-0.6882307929356486,215,15,-1.1626035775381505,trigger-heavy,-0.10809586639711187,0.6735387413820468,112.38645935058594,0.3443240296038127
2e237d99-8414-4314-b0fc-35951e1769c3,2025-06-01T10:56:40.1337520Z,2300,81,55,-0.5766482892158097,1.5421177292731656,0.0324147082865238,-0.3060291543808658,0.20117257884411324,-0.02611484273713913,95,9,-1.1097588543214434,trigger-heavy,1.763187595969641,-1.1975422211912778,53.52668380737305,-3.5345540271912843
abaed899-4a52-4906-bdd8-3bc4e2c7d71f,2025-06-01T10:59:53.2924520Z,3400,142,72,-0.6833650739106747,0.4861431575870602,0.040505114942789,-0.6801845303561186,0.19875908023057393,-0.3717930102286377,8,195,1.056599165857396,grip-heavy,1.1867422086536372,-0.23028850325083047,42.81046295166016,-0.7930935959964573
74f726e0-1f3a-4df7-9b3d-3b585c510f74,2025-06-01T11:11:12.1207660Z,515,57,23,-0.408160511899409,-0.1495991527514559,0.0382455550134182,-0.1763710475219675,0.19784567464175265,-0.4950618408213713,58,8,-1.02381945595892,trigger-heavy,-0.7438817140030207,-1.5781010610366997,57.240234375,-1.4587518626288405
48ed22c4-c861-42b9-8fc3-0cb1325f9d43,2025-06-01T11:15:45.6360290Z,850,100,44,0.655780542969745,0.07447345563077296,0.0400878824293613,0.7792464331891504,0.19548135940607073,-0.3090428323549738,55,78,0.12932252618882453,mixed,-0.8131742656647923,-0.8962664729803187,84.61016845703125,1.489876046716947
6c6c0b13-72de-48c0-8c5a-64ac17b8e106,2025-06-01T11:22:34.6006990Z,1940,125,34,0.040174701760945966,-0.9571226182594,0.0438380353152751,0.38666840079637077,0.20110465894135474,1.2924629763915085,90,88,-0.0989099683794791,mixed,0.09589857439885725,-0.4998510148080043,73.36630249023438,1.2850557524372377
36c61eae-da05-4b1a-ae43-b2a9409f616a,2025-06-01T11:35:26.8793720Z,3495,222,91,0.01130604817995768,-0.1102933634498921,0.0440924912691116,0.8262224156533213,0.1964638559304589,-0.04958221999935036,392,6,-1.2868816200779436,trigger-heavy,0.1248080286951758,1.0382409629005762,85.95561218261719,-0.3390597927947725
a96221b5-902f-48f0-b34e-2f6a924e20da,2025-06-01T11:45:23.8050890Z,1150,49,21,-0.4164581845677047,0.004296885576978041,0.0414053164422512,2.6966398167184984,0.18746915294618155,0.997156266899269,56,5,-1.1210887901573625,trigger-heavy,1.125324856919913,-1.7049540076518406,426.0519104003906,1.1547959564164532
eb96dd1a-1b0e-484e-af2b-b1180883dd25,2025-06-01T11:48:51.7513210Z,5385,233,175,-0.6908615465528652,1.9846023970508366,0.0446621552109718,-0.09464242768766257,0.1927434847052214,-0.4035754989534753,293,0,-1.3172841222962839,trigger-heavy,1.0789906610294442,1.2126637644963947,59.581031799316406,-4.087390493587648
